element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,Cost,transfers_balance,selected,transfers_in,transfers_out
580,52,17,0,True,2024-09-30 19:00:00+00:00,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-441,10760,422,863
580,68,11,0,False,2024-10-05 14:00:00+00:00,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-493,10362,158,651
592,6,16,1,False,2024-08-17 14:00:00+00:00,1,1,1,27,0,0,0,0,0,0,0,0,0,0,0,4.0,4.2,1.3,0.0,0.6,0,0.00,0.01,0.01,0.28,4.5,0,14951,0,0
592,12,15,2,True,2024-08-25 13:00:00+00:00,1,1,2,85,0,0,0,1,0,0,0,0,0,0,0,4.0,7.4,0.9,0.0,0.8,1,0.00,0.00,0.00,1.56,4.5,-738,19567,1282,2020
592,24,8,1,False,2024-08-31 14:00:00+00:00,2,3,3,76,0,0,0,2,0,0,0,0,0,0,0,0.0,5.8,1.9,2.0,1.0,1,0.00,0.01,0.01,1.89,4.5,633,22546,3040,2407
592,32,6,1,True,2024-09-14 19:00:00+00:00,0,1,4,15,0,0,0,1,0,0,0,0,0,0,0,-1.0,1.4,0.3,0.0,0.2,0,0.00,0.00,0.00,0.32,4.5,-1408,22590,1558,2966
592,46,12,1,False,2024-09-21 14:00:00+00:00,3,0,5,69,0,0,0,3,0,0,0,0,0,0,0,-4.0,11.2,1.6,0.0,1.3,1,0.00,0.01,0.01,1.65,4.5,-1021,22183,487,1508
592,52,17,0,True,2024-09-30 19:00:00+00:00,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,293,23252,1978,1685
592,68,11,0,False,2024-10-05 14:00:00+00:00,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-974,22672,834,1808
599,6,16,0,False,2024-08-17 14:00:00+00:00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,15836,0,0
599,12,15,0,True,2024-08-25 13:00:00+00:00,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,2695,26709,3749,1054
599,24,8,0,False,2024-08-31 14:00:00+00:00,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,6156,36994,9425,3269
599,32,6,0,True,2024-09-14 19:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1150,38870,4145,2995
599,46,12,0,False,2024-09-21 14:00:00+00:00,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,376,39628,1700,1324
599,52,17,0,True,2024-09-30 19:00:00+00:00,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,292,40463,3344,3052
599,68,11,0,False,2024-10-05 14:00:00+00:00,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,1267,42261,2416,1149
617,12,15,2,True,2024-08-25 13:00:00+00:00,1,1,2,71,0,0,1,0,0,0,0,0,0,0,0,7.0,11.2,2.8,35.0,4.9,1,0.75,0.00,0.75,0.59,6.0,8001,10269,8938,937
617,24,8,2,False,2024-08-31 14:00:00+00:00,2,3,3,64,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,0.8,7.0,0.6,1,0.20,0.07,0.27,1.71,6.0,21574,35863,29281,7707
617,32,6,0,True,2024-09-14 19:00:00+00:00,0,1,4,67,0,0,1,0,0,0,1,0,0,0,0,0.0,3.2,12.0,35.0,5.0,1,0.91,0.08,0.99,0.47,6.0,-7617,28366,5629,13246
617,46,12,2,False,2024-09-21 14:00:00+00:00,3,0,5,75,0,0,0,3,0,0,0,0,0,0,0,6.0,3.0,23.9,7.0,3.4,1,0.04,0.24,0.28,1.66,5.9,-1896,27389,5360,7256
617,52,17,9,True,2024-09-30 19:00:00+00:00,3,1,6,75,1,0,0,1,0,0,0,0,0,0,3,34.0,34.8,1.2,28.0,6.4,1,0.44,0.00,0.44,0.58,5.9,26459,55529,35700,9241
617,68,11,2,False,2024-10-05 14:00:00+00:00,1,0,7,80,0,0,0,1,0,0,0,0,0,0,0,7.0,1.4,10.5,20.0,3.2,1,0.12,0.16,0.28,0.76,5.9,29194,87187,36823,7629
86,8,7,2,True,2024-08-18 13:00:00+00:00,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4.0,7.8,1.3,33.0,4.2,1,0.28,0.00,0.28,1.17,4.5,0,32185,0,0
86,16,12,1,False,2024-08-25 15:30:00+00:00,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,-2.0,11.8,11.6,2.0,2.5,1,0.00,0.01,0.01,2.65,4.5,-441,37758,2879,3320
86,22,17,1,True,2024-08-31 14:00:00+00:00,3,1,3,38,0,0,0,0,0,0,0,0,0,0,0,5.0,3.6,0.2,2.0,0.6,1,0.00,0.00,0.00,0.87,4.5,7852,50299,12820,4968
86,37,13,1,False,2024-09-14 14:00:00+00:00,2,1,4,71,0,0,0,2,0,0,0,0,0,0,0,7.0,9.4,6.1,2.0,1.8,1,0.00,0.02,0.02,1.08,4.5,-11735,36830,895,12630
86,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,78,0,0,0,2,0,0,0,1,0,0,0,0.0,4.4,10.9,0.0,1.5,1,0.00,0.01,0.01,3.01,4.5,-972,36902,1326,2298
86,53,19,2,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10.0,17.2,5.5,0.0,2.3,1,0.00,0.02,0.02,0.99,4.5,104,37583,3565,3461
86,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,90,0,0,0,2,0,0,0,1,0,0,0,-3.0,10.6,2.6,6.0,1.9,1,0.00,0.02,0.02,0.84,4.5,1845,40240,4316,2471
87,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,6092,0,0
87,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-177,7278,702,879
87,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,209,8198,1571,1362
87,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,1080,10033,2950,1870
87,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-59,10108,863,922
87,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-258,10001,824,1082
87,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-309,9781,596,905
88,8,7,6,True,2024-08-18 13:00:00+00:00,2,1,1,90,0,1,0,1,0,0,0,0,0,0,1,23.0,39.4,0.5,17.0,5.7,1,0.22,0.00,0.22,1.17,4.5,0,31553,0,0
88,16,12,1,False,2024-08-25 15:30:00+00:00,2,0,2,90,0,0,0,2,0,0,0,0,0,0,0,10.0,42.6,0.6,40.0,8.3,1,0.15,0.00,0.15,2.65,4.5,8897,56031,12902,4005
88,22,17,5,True,2024-08-31 14:00:00+00:00,3,1,3,90,0,1,0,1,0,0,0,0,0,0,0,21.0,31.2,0.5,8.0,4.0,1,0.02,0.00,0.02,1.57,4.5,29816,97670,42081,12265
88,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,2,0,0,0,1,0,0,0,3.0,23.0,0.7,19.0,4.3,1,0.14,0.01,0.15,2.17,4.5,16629,117158,45398,28769
88,49,18,1,False,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,0.0,22.2,1.1,2.0,2.5,1,0.00,0.01,0.01,3.52,4.5,-2273,115348,8065,10338
88,53,19,2,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10.0,13.2,1.7,2.0,1.7,1,0.00,0.05,0.05,0.99,4.5,19756,137444,46286,26530
88,63,20,10,True,2024-10-05 14:00:00+00:00,5,3,7,90,1,1,0,3,0,0,0,0,0,0,0,26.0,62.8,5.6,49.0,11.7,1,0.71,0.23,0.94,1.05,4.5,9281,149172,19433,10152
89,8,7,1,True,2024-08-18 13:00:00+00:00,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,3.0,1.8,1.3,0.0,0.3,0,0.00,0.00,0.00,0.67,5.0,0,6304,0,0
89,16,12,1,False,2024-08-25 15:30:00+00:00,2,0,2,24,0,0,0,1,0,0,0,0,0,0,0,5.0,2.0,0.6,0.0,0.3,0,0.00,0.00,0.00,0.67,5.0,-673,6771,361,1034
89,22,17,3,True,2024-08-31 14:00:00+00:00,3,1,3,81,0,0,1,0,0,0,0,0,0,0,0,19.0,22.2,36.3,42.0,10.1,1,0.23,0.13,0.36,1.16,5.0,-568,6660,518,1086
89,37,13,2,False,2024-09-14 14:00:00+00:00,2,1,4,83,0,0,0,2,0,0,0,0,0,0,0,9.0,15.0,20.1,4.0,3.9,1,0.00,0.24,0.24,2.17,5.0,-192,6863,801,993
89,49,18,2,False,2024-09-21 14:00:00+00:00,3,1,5,78,0,0,0,2,0,0,0,0,0,0,0,15.0,18.4,13.1,19.0,5.1,1,0.09,0.03,0.12,3.01,5.0,39,7114,579,540
89,53,19,3,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,1,18.0,25.8,20.3,2.0,4.8,1,0.00,0.07,0.07,0.99,5.0,377,7738,1065,688
89,63,20,10,True,2024-10-05 14:00:00+00:00,5,3,7,90,0,2,0,2,0,0,0,0,0,0,2,40.0,55.0,86.8,2.0,14.4,1,0.00,0.73,0.73,0.84,5.0,426,8405,1204,778
90,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,0,1084,0,0
90,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.0,-353,755,22,375
90,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-138,634,39,177
90,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-81,566,37,118
90,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-42,526,23,65
90,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-23,509,14,37
90,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.9,-27,484,15,42
91,8,7,4,True,2024-08-18 13:00:00+00:00,2,1,1,90,0,0,0,1,0,0,0,0,0,6,0,22.0,46.4,0.0,0.0,4.6,1,0.00,0.00,0.00,1.17,4.5,0,1005914,0,0
91,16,12,3,False,2024-08-25 15:30:00+00:00,2,0,2,90,0,0,0,2,0,0,0,0,0,6,0,16.0,54.8,0.0,0.0,5.5,1,0.00,0.00,0.00,2.65,4.5,-21924,1017809,28809,50733
91,22,17,3,True,2024-08-31 14:00:00+00:00,3,1,3,90,0,0,0,1,0,0,0,0,0,5,0,18.0,37.4,0.0,0.0,3.7,1,0.00,0.00,0.00,1.57,4.5,63173,1111222,145231,82058
91,37,13,2,False,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,2,0,0,0,0,0,5,0,16.0,40.2,0.0,0.0,4.0,1,0.00,0.01,0.01,2.17,4.5,8264,1123243,173333,165069
91,49,18,3,False,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,3,0,0,0,0,0,6,0,13.0,55.2,0.0,0.0,5.5,1,0.00,0.01,0.01,3.52,4.5,-12395,1115324,40254,52649
91,53,19,2,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,2,0,11.0,22.0,0.1,0.0,2.2,1,0.00,0.00,0.00,0.99,4.5,123510,1247322,238838,115328
91,63,20,2,True,2024-10-05 14:00:00+00:00,5,3,7,90,0,0,0,3,0,0,0,0,0,3,0,5.0,23.2,0.0,0.0,2.3,1,0.00,0.00,0.00,1.05,4.5,47227,1299059,92879,45652
92,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,8033,0,0
92,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-1755,6426,58,1813
92,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-946,5568,152,1098
92,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-746,4895,228,974
92,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-399,4522,44,443
92,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-419,4118,69,488
92,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.3,-270,3860,59,329
93,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,3440,0,0
93,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-802,2680,33,835
93,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-466,2254,59,525
93,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-352,1924,35,387
93,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-170,1771,18,188
93,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-128,1641,21,149
93,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-80,1564,30,110
94,8,7,2,True,2024-08-18 13:00:00+00:00,2,1,1,73,0,0,0,1,0,0,0,0,0,0,0,10.0,11.2,15.1,5.0,3.1,1,0.07,0.03,0.10,0.50,5.0,0,16717,0,0
94,16,12,2,False,2024-08-25 15:30:00+00:00,2,0,2,72,0,0,0,2,0,0,0,0,0,0,0,10.0,4.2,1.3,2.0,0.8,1,0.00,0.01,0.01,2.52,5.0,-1499,15913,337,1836
94,22,17,3,True,2024-08-31 14:00:00+00:00,3,1,3,74,0,0,1,0,0,0,0,0,0,0,0,14.0,7.8,17.1,0.0,2.5,1,0.00,0.11,0.11,1.04,5.0,-1290,15088,1064,2354
94,37,13,2,False,2024-09-14 14:00:00+00:00,2,1,4,71,0,0,0,2,0,0,0,0,0,0,0,12.0,3.8,2.8,0.0,0.7,1,0.00,0.04,0.04,1.08,4.9,2721,18917,6483,3762
94,49,18,2,False,2024-09-21 14:00:00+00:00,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,14.0,11.4,4.5,0.0,1.6,1,0.00,0.01,0.01,3.52,4.9,2935,22196,5046,2111
94,53,19,2,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,13.0,12.0,3.6,2.0,1.8,1,0.00,0.03,0.03,0.99,4.9,-7,22338,2828,2835
94,63,20,4,True,2024-10-05 14:00:00+00:00,5,3,7,90,0,1,0,3,0,0,0,1,0,0,0,32.0,37.2,31.1,18.0,8.6,1,0.10,0.16,0.26,1.05,4.9,-607,21972,2141,2748
95,8,7,2,True,2024-08-18 13:00:00+00:00,2,1,1,83,0,0,0,1,0,0,0,0,0,0,0,11.0,11.2,17.9,0.0,2.9,1,0.00,0.03,0.03,0.61,5.5,0,14932,0,0
95,16,12,1,False,2024-08-25 15:30:00+00:00,2,0,2,65,0,0,0,1,0,0,0,1,0,0,0,4.0,3.8,32.8,1.0,3.8,1,0.02,0.13,0.15,1.99,5.5,-1369,15630,624,1993
95,22,17,6,True,2024-08-31 14:00:00+00:00,3,1,3,90,0,1,0,1,0,0,0,0,0,0,1,24.0,23.8,34.1,4.0,6.2,1,0.08,0.30,0.38,1.57,5.5,-962,15631,1535,2497
95,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.5,-2762,13963,1588,4350
95,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-3320,10700,46,3366
95,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.4,-1970,8785,29,1999
95,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,5.3,-1198,7616,32,1230
96,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,0,20997,0,0
96,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-1251,23426,943,2194
96,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-956,23967,1435,2391
96,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-904,24156,1547,2451
96,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-660,23936,585,1245
96,53,19,0,True,2024-09-28 14:00:00+00:00,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-259,24163,1121,1380
96,63,20,0,True,2024-10-05 14:00:00+00:00,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.0,-747,23728,582,1329
97,8,7,0,True,2024-08-18 13:00:00+00:00,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,5009,0,0
97,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-230,5815,453,683
97,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-17,6154,920,937
97,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,437,6948,1474,1037
97,49,18,1,False,2024-09-21 14:00:00+00:00,3,1,5,11,0,0,0,1,0,0,0,0,0,0,0,3.0,1.2,0.7,0.0,0.2,0,0.00,0.00,0.00,0.51,4.5,-124,6916,464,588
97,53,19,1,True,2024-09-28 14:00:00+00:00,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0,0.1,0,0.00,0.00,0.00,0.06,4.5,-5,7047,631,636
97,63,20,1,True,2024-10-05 14:00:00+00:00,5,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,3.0,0.1,0,0.15,0.00,0.15,0.21,4.5,360,7598,983,623
98,8,7,1,True,2024-08-18 13:00:00+00:00,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0.5,0.0,0.3,0,0.00,0.00,0.00,0.67,5.0,0,4328,0,0
98,16,12,2,False,2024-08-25 15:30:00+00:00,2,0,2,65,0,0,0,1,0,0,0,0,0,0,0,10.0,7.8,11.6,9.0,2.8,1,0.06,0.02,0.08,1.99,5.0,-435,4592,122,557
98,22,17,1,True,2024-08-31 14:00:00+00:00,3,1,3,15,0,0,0,1,0,0,0,0,0,0,0,4.0,3.4,0.8,0.0,0.4,0,0.00,0.01,0.01,0.53,5.0,526,5592,1340,814
98,37,13,2,False,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,7.0,7.6,5.1,21.0,3.4,1,0.02,0.03,0.05,2.17,5.0,-721,5078,376,1097
98,49,18,5,False,2024-09-21 14:00:00+00:00,3,1,5,90,0,1,0,3,0,0,0,0,0,0,0,24.0,42.2,17.1,11.0,7.0,1,0.02,0.15,0.17,3.52,5.0,-62,5188,412,474
98,53,19,1,True,2024-09-28 14:00:00+00:00,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,8.0,13.8,6.2,13.0,3.3,1,0.01,0.08,0.09,0.99,5.0,2939,8616,4232,1293
98,63,20,5,True,2024-10-05 14:00:00+00:00,5,3,7,90,0,1,0,3,0,0,0,0,0,0,0,18.0,24.2,32.1,51.0,10.7,1,0.25,0.39,0.64,1.05,5.0,-397,8285,1338,1735
99,8,7,9,True,2024-08-18 13:00:00+00:00,2,1,1,89,1,0,0,1,0,0,0,0,0,0,2,35.0,40.8,50.2,17.0,10.8,1,0.09,0.45,0.54,1.17,7.0,0,360975,0,0
99,16,12,1,False,2024-08-25 15:30:00+00:00,2,0,2,90,0,0,0,2,0,0,0,1,0,0,0,6.0,5.4,17.7,7.0,3.0,1,0.03,0.12,0.15,2.65,7.0,23925,449513,61882,37957
99,22,17,14,True,2024-08-31 14:00:00+00:00,3,1,3,90,2,0,0,1,0,0,0,1,0,0,3,64.0,82.8,41.0,54.0,17.8,1,0.81,0.34,1.15,1.57,7.0,125074,603697,210412,85338
99,37,13,2,False,2024-09-14 14:00:00+00:00,2,1,4,90,0,0,0,2,0,0,0,0,0,0,0,12.0,9.4,49.1,11.0,7.0,1,0.19,0.35,0.54,2.17,7.1,184014,817384,374751,190737
99,49,18,8,False,2024-09-21 14:00:00+00:00,3,1,5,90,1,0,0,3,0,0,0,0,0,0,1,31.0,43.2,2.4,55.0,10.1,1,0.64,0.02,0.66,3.52,7.1,191546,1022015,251257,59711
99,53,19,9,True,2024-09-28 14:00:00+00:00,1,1,6,90,1,0,0,1,0,0,0,0,0,0,2,27.0,42.4,21.6,38.0,10.2,1,0.25,0.41,0.66,0.99,7.3,1032871,2091760,1092772,59901
99,63,20,8,True,2024-10-05 14:00:00+00:00,5,3,7,90,1,0,0,3,0,0,0,0,0,0,1,38.0,46.6,47.3,24.0,11.8,1,0.84,0.29,1.13,1.05,7.4,544115,2654796,598947,54832
100,8,7,1,True,2024-08-18 13:00:00+00:00,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,0,79075,0,0
100,16,12,0,False,2024-08-25 15:30:00+00:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-7665,78481,1724,9389
100,22,17,0,True,2024-08-31 14:00:00+00:00,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.5,-6559,74216,3603,10162
100,37,13,0,False,2024-09-14 14:00:00+00:00,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-10459,64623,2535,12994
100,49,18,0,False,2024-09-21 14:00:00+00:00,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,4.4,-4496,60744,1024,5520
